review_id,rating,text,iso_date,language
ChZDSUhNMG9nS0VJQ0FnSUNMNWJfNGNREAE,4.0,"Can absolutely spend an entire day here! Farm, playgrounds, train rides, boat rides and so much for kids to do here. Beautiful walking trails, absolutely lovely place for a picnic and a day with family",2024-06-21T19:48:20Z,
ChdDSUhNMG9nS0VJQ0FnSURtbzgzMnlRRRAB,5.0,"Lovely park for pedestrians! Family friendly, elderly friendly, and pets friendly park!

There’s a beautiful bridge that connects the city and the woods area of the park. Mini-golf station inside the park, and beautiful cherry blossom trees! (Will have to return during spring time to see it). They even have a meditation center for a mini urban retreat. 🧘🏻‍♀️",2022-02-07T20:55:58Z,
ChZDSUhNMG9nS0VJQ0FnSURKNXJMSkV3EAE,5.0,"What a beautiful experience that has been walking around Amstel Park.
I had a nice walk around the park at 7am in the morning, and there was such peace. The sound of the wind whooshing through the trees, little spots with sculptures or animals... Small paths through the woods that momentarily immerse you within nature.
A nice pocket of peace in the middle of a Modern city.

I'm sure in the afternoon/evening it'll get quite packed so I strongly advise you to go early in the morning to fully enjoy this place!",2023-07-16T06:52:14Z,
Ci9DQUlRQUNvZENodHljRjlvT21aT1Z6RlpNbUZ6UkV0NFdHNDNiekZ2VWtVNWRYYxAB,5.0,Had a nice walk! It’s nice and partly an English formal garden and partly educational woods. The red bridge and the wonky entrance gates are highlights. What are all the round concrete cylinders for? We don’t know!,2025-07-10T09:24:48Z,
ChdDSUhNMG9nS0VJQ0FnSURPMU5XdXNnRRAB,4.0,"A big park with lots of offerings.

Lots of little forest paths, water to walk around, a rose garden, and some art installations to look at. If your thinking of picnicking there just know that bikes and barbecuing is not allowed.

You can bring a dog, but there are no places they can go off the lead and they are not allowed on any of the forest paths. So main walkways only.

For kids you have a lot of options at least 2 playgrounds, lots of big flat cement walkways for strollers or new walkers, a petting Zoo, and even a train ride.

The park also has a cafe where you can grab a snack or a more upscale restaurant.",2022-06-28T15:29:10Z,
ChdDSUhNMG9nS0VJQ0FnTURJc3NmWS1BRRAB,5.0,Probably the most beautiful and least visited park in Amsterdam. So grateful it’s in my neighborhood.,2025-04-08T16:05:42Z,
ChZDSUhNMG9nS0VJQ0FnTUNvb3Ezc2FnEAE,5.0,Loved this place. Took bikes from city center and enjoyed nature while riding to this beautiful parks.,2025-04-15T18:55:51Z,
ChdDSUhNMG9nS0VJQ0FnSUNEOE11NGtRRRAB,5.0,"Lovely large park with big playgrounds. Petting zoo, rideable ""Thomas"" train, rideable train with tour of the park, mini golf, ice cream and coffee shops.",2024-03-23T17:28:21Z,
ChdDSUhNMG9nS0VJQ0FnSUNaaUlyVXVBRRAB,5.0,quiet and spacious park with lots of shades and well pathed track for jogging or strolling. Plenty of floral and ponds. there is a mini train but guess it's closed. and a mini farm that has several ponies.,2023-09-02T23:48:52Z,
ChZDSUhNMG9nS0VJQ0FnTUNZb2ZTOElREAE,4.0,"Waiting for the azaleas garden project to be finished in a few years. I can't say this park is perfect, because there are a lot of things to fix, but overall I love coming here to watch flowers.",2025-05-04T20:11:38Z,
Ci9DQUlRQUNvZENodHljRjlvT25FeVVIZFVSbE5VVTJNNGJIbGhTV2xqVEdOUGRtYxAB,5.0,This park is very awesome.,2025-07-14T18:59:41Z,
ChdDSUhNMG9nS0VON1AwcGlhZ2RPS3BnRRAB,4.0,"Very beautiful and well maintained garden.
Very big playground for the kids.
Lama and Ostrich are amazing.
No entry fee for the park.
Train has 3.50 Euro PP ticket for older than 1 year old .",2025-06-09T17:01:32Z,
ChdDSUhNMG9nS0VJQ0FnSUNLNXRUcDFnRRAB,5.0,"This is such a beautiful park in Amsterdam! The Japanese park is amazing during cherry blossom season! There are plenty of benches throughout the park, take-away restaurant for a quick bite or a sweet treat and open toilets (quite important during Covid times)
Perfect for a nice walk, rollerblading stroll or a lovely family day!",2021-04-03T23:52:23Z,
ChZDSUhNMG9nS0VJQ0FnSUNaZzVuVld3EAE,5.0,"The most wonderful park in Amsterdam and perhaps the Netherlands. Every time I discover something new. Beautiful well kept gardens, a lot of botanical interest, animals and little ponds.",2023-09-16T18:05:53Z,
Ci9DQUlRQUNvZENodHljRjlvT21WSFRrUlVkazl0VTNGU1NYTnZhbEo2WlRKRVRuYxAB,5.0,"One of the best parks in Amsterdam! Vondelpark gets all the hype but this is an enormous park that is well worth the visit. With many sitting areas, a hedge maze, a section that let's you wander by the river and even a petting zoo for children and ""big kid"" adults! This is well worth the visit!",2025-06-28T13:57:48Z,
ChdDSUhNMG9nS0VJQ0FnSUM5OVBXYnN3RRAB,5.0,"Magnificent park with a diverse range of plants and animals, interesting layout. A wonderful place for walks.",2024-03-03T08:42:40Z,
ChdDSUhNMG9nS0VJQ0FnSUNPaTgtWmtBRRAB,5.0,"A great place to spend a couple of hours for the whole family. Large beautiful green area to walk, Amstel river, playgrounds, mini-golf, cafe, restaurant, train riding around the park. There's plenty of parking. Parking on Sunday and holidays is free.",2022-06-19T19:03:53Z,
ChdDSUhNMG9nS0VJQ0FnSURVMGFTUy13RRAB,5.0,"Great place to vist. Loads to see and relax with nature. Good train ride that takes you all around the park. And food isn't bad there are places there. There's a little bit for everyone, the kids have there own play areas with games and stuff or just trek through the woods enjoying nature.",2019-08-26T11:55:52Z,
ChZDSUhNMG9nS0VJQ0FnSURUa09LdFJREAE,5.0,amazing park best explored early in the morning when the sun is rising and the park is misty..incredible place to relax  and get some stunning pics,2024-05-21T12:26:06Z,
ChZDSUhNMG9nS0VJQ0FnSUNPNzd6SFRBEAE,5.0,Beautiful park! Lots of nice spots a playground for the kids. And a few animals. You can enjoy a drink or ice cream  at one of the cantinas. Ther is also al little train wich drives through the park. (Don't know the operating hours),2022-06-23T10:18:07Z,
ChZDSUhNMG9nS0VJQ0FnSURoM2Uzb1dnEAE,5.0,"Great place to take in a little fresh air and see some animals, we saw a Billy goat, alpaca, ostrich, mini pony's, and cows. Also a large variety of birds as well.",2023-03-15T16:13:59Z,
ChZDSUhNMG9nS0VJQ0FnSUNVamF5NGVREAE,5.0,"The park has a play area, kiddy rides, petting zoo (with goats and llamas) and a mini golf course for children. All in one place. There's a snack bar and restaurant on the premises as well.",2019-07-31T15:24:40Z,
ChZDSUhNMG9nS0VJQ0FnSURjN2FYaWJREAE,5.0,"A great family friendly, culturally inspirational park! It has farm aminals, a Japanese garden,  meditation and yoga areas, a maze, an interesting installation of a World War 2 memorial and ofcourse an abundance of beautiful flora and fauna.",2020-06-17T03:11:27Z,
Ci9DQUlRQUNvZENodHljRjlvT21sWVFWUjVWbXBVZHpWTGVGZ3pjRUkxU0RjMWNWRRAB,5.0,"Amazing park with lots of animals and rides for kids, the train is nice but don't expect too much. No free toilets",2025-09-16T18:58:00Z,
ChZDSUhNMG9nS0VJQ0FnSUNLdUstWVVBEAE,5.0,"Really serene place. Good for walks, beautiful flowers especially during Spring. There are nice sitting areas also, and the open spaces gave me ideas of a 'garden themed' wedding 😍",2021-03-27T21:03:36Z,
ChdDSUhNMG9nS0VJQ0FnSUNndWZhenBBRRAB,5.0,"Beautiful park, lots to do and see for all ages. Little mini train ride also takes you round the park for 2 euros each, which was great to take in other areas of the park. Wildlife area, that had llamas, ostriches, goats amongst others. Even though it rained quite heavily on the day, it was still enjoyable a beautiful space!",2018-08-29T19:56:20Z,
ChdDSUhNMG9nS0VJQ0FnSUNVbzV1UXd3RRAB,4.0,"Just south of the centre and worth visiting for the weekend food market. Lots of play areas for children, including train ride, mini adventure playground and games area. Market serves some great food. Nice play to cycle around as well.",2019-08-03T10:45:00Z,
ChZDSUhNMG9nS0VJQ0FnTURBckpuNEZ3EAE,5.0,"Nice place for walking, jogging and cycling. Its very soothing in the evening with beautiful sunsets view.",2025-02-07T12:05:52Z,
ChdDSUhNMG9nS0VJQ0FnSUNxMzZTNDV3RRAB,5.0,"Really beautiful park, with lots of very green little paths, plenty of interesting places to walk, grass or benches to sit down, ice cream stall or restaurants to have some food, animals to look at, kids playgrounds, and clean, open toilets. A wonderful place for a longer visit, no matter your age:)",2021-06-23T22:38:31Z,
ChdDSUhNMG9nS0VJQ0FnSURwbkkzNzZBRRAB,5.0,"Recommended for Tourists!

Amstel Park is a must-visit attraction. Enjoy a ride on the Amstel train and encounter various animals. Remember to follow safety instructions. Animal area closes at 3 pm, while train rides end around 5 pm. Don't miss this delightful experience!",2023-08-17T21:39:01Z,
ChdDSUhNMG9nS0VJQ0FnSUMyeWNqNXFnRRAB,5.0,Huge park. Was very empty when I went during the week. I have been told it can be very busy on a sunny weekend. There is lots to do here. From mini golf to playgrounds to a petting zoo.,2022-04-24T08:52:56Z,
ChdDSUhNMG9nS0VJQ0FnSURXc2Z1Zy13RRAB,5.0,Very peaceful and big park in Amsterdam. I love French fries and ice in the park. There’s a train going around the park for kids. 3 Euro per person. It takes about 15 minutes to take. There’s also a washroom in a several places here.,2022-03-27T13:38:25Z,
ChdDSUhNMG9nS0VJQ0FnSURjOE4zTzFBRRAB,2.0,"This is my favorite park, but I am giving it 2 out of 5 stars because it breaks my heart to see ducks with injured necks. There are too many drakes and not enough ducks, which leads to them being mistreated. I will change my rating to 5 stars once the population is balanced and there are at least as many ducks as drakes, if not more.",2020-05-17T09:47:27Z,
ChdDSUhNMG9nS0VJQ0FnSUN6bjZqWl93RRAB,5.0,"Very nice Park close to the City and close to the fair. We went there for a street food festival during Money 20/20 congress. Great park, clean, secure and top festival.",2024-06-06T12:29:15Z,
ChdDSUhNMG9nS0VJQ0FnSURvOXAzNHpRRRAB,4.0,"It's quite far from the city center, and you have to walk about 15 mins from the bus stop or the Metro Station but the nature here is beautiful and it's worth to walk.  Good for jogging or chilling here because it's very very big! If you wanna get some good pics with the big traditional windmill, tulips, play with some friendly animals in open area and touch nature in Amsterdam, outside city area...this is a good option.  But I recommend you to prepare a bottle of water, full powerbank for your phone and a good pair of sneakers if you really want to walk around.  The windmill part is a little bit far away,  you have to search ""Riekermolen"" in google map. If you are a woman,  I recommend to come with some friends,  I walked alone to take some photos until after 4 pm,  it was quiet and there were no many people.",2019-03-15T16:52:28Z,
Ci9DQUlRQUNvZENodHljRjlvT2kxdGRUWlBiVXh0U21KVFdYZHdOMkpGTTIweVQyYxAB,5.0,This park is an absolute gem! It’s like nature’s oasis right in the heart of the city. We had an amazing time exploring and discovering all the amazing animals and plants.,2025-08-16T15:36:48Z,
ChdDSUhNMG9nS0VJQ0FnSURRM29YbGdnRRAB,5.0,"We visited on a Monday in mid-March and brought our kids (2 & 3). The rides weren't open but the kids still had a good time on the play structures. One has a zip line and rope based play area. There were two other play areas for younger children and toddlers too. You could still see some of the animals from the petting zoo.

It really is a nice park that sits off the highway but the noise was reasonable and if you venture away from the play structures you won't even be bothered by the highway noise. There are several walking paths, garden stops, and bikes are not allowed so it allowed us to let our kids roam a bit more freely.

Preferred this park to Vondelpark since it is a bit further outside city central. It's about a 10 min walk from Station RAI.",2018-03-19T23:23:20Z,
ChdDSUhNMG9nS0VJQ0FnSURncWFHeWlBRRAB,5.0,"Really lovely and calm park. We were there early as we were out on an early bike ride by the Amstel. Perfectly calm and quiet that early and we could enjoy the park, watch the trees, the art installations, flowers and listen to the birds and watch all the animals. This park have alot for people to do and for kids to do. Playpark, a minitrain etc.",2017-06-21T14:39:35Z,
ChdDSUhNMG9nS0VJQ0FnSUN3LVlEMXZBRRAB,4.0,"Very nice park situated near the RAI. Not too busy, very clean and spacious. Lots of activities for kids from mini-golf to a train that rides through the entire park. Big play area for kids as well. Good place to visit when you have free time.",2017-08-15T17:32:09Z,
ChdDSUhNMG9nS0VJQ0FnSUNLbEotQnZBRRAB,5.0,Very pretty park. Lots of nice places to enjoy nature in peace. In a part of the park you can hear the big road. (see first picture),2021-03-29T16:10:38Z,
Ci9DQUlRQUNvZENodHljRjlvT21wSFEyeHROR3hJWWtGWFZVOVVSMUpWVFhSSWVuYxAB,5.0,"Lived in 5 years in Amsterdam, and this BY FAR my favorite park. You can enter through this colorful, spinning gate, thinking: ""Is this gonna be my Narnia moment...?"" And BAM - freaking alpacas says hello to you. And you being a sane human being, of course you'll do the same and pull some grass out of the ground as an offering and then... WHAT? A mini train emerges out of the greenery. What is happening? And as you start to explore you get to experience lush flora and fauna, gorgeous garden architecture inspired from all over the world, fountains, a labyrinth, wildlife, cute cafés... everything!! And you can still, which blows my mind, STILL go full blown forest fairy mode and immerse yourself in nature by yourself and avoid your angry mini golfer uncle and the crying kids in the pancake line. Amazeballs. Amstelpark, you're the GOAT. With goats. Even.",2025-06-11T12:26:49Z,
ChdDSUhNMG9nS0VPYXV6TnFSdkltTHhRRRAB,5.0,"Amstelpark is one of Amsterdam’s hidden gems — a beautifully maintained park offering something for everyone, from peaceful gardens to exciting events. Located near the Amstel River in the south of the city, it was originally built for the 1972 Floriade and remains a place where nature and culture blend perfectly.

The park features themed gardens, including a Japanese garden, rose garden, and rhododendron valley, as well as art installations, walking trails, a miniature train, and a petting zoo. Families, joggers, photographers, and nature lovers all find something to enjoy here.

But Amstelpark isn’t just about quiet strolls. From June 13 to 15, 2025, it hosts BITE of Amsterdam — one of the country’s top food festivals. The event transforms the park into a vibrant outdoor dining experience, featuring dishes from renowned Dutch chefs, Michelin-level restaurants, food trucks, and street food vendors. You can explore tasting tours, chef demos, wine and champagne bars, and kid-friendly zones like Little Bite.

There’s live music, DJ sets, and cozy lounges set up across the park, making it the perfect spot to enjoy summer vibes with great food and drinks. Sustainability is also a focus, with eco-friendly food options and minimal waste.

Easily accessible by public transport or bike, Amstelpark is perfect for a weekend outing or a spontaneous weekday escape. Whether you’re into gardens, gourmet bites, or just a sunny afternoon in nature, Amstelpark delivers a full experience all year round — especially in June.",2025-06-09T13:46:40Z,
ChdDSUhNMG9nS0VJQ0FnSUN6dFlpQW13RRAB,5.0,"I love this park, especially the wild part whish is more like a forest.",2024-06-03T20:06:20Z,
ChZDSUhNMG9nS0VJQ0FnSURnOHI3OGJ3EAE,5.0,"Amstelpark really is one of the nicest parks I've ever been to. This expansive park is wonderfully hidden in the bustling city of Amsterdam, next to main roads and transport networks. It is incredibly well kept and offers stunning views, even on a rainy day. There is so much to see and do, especially for families, as there is a great playground, a mini farm, a miniature railway, small rides and a Minigolf course. There is a lot to entertain adults too, such as the multiple eateries, sculpture trails and gorgeous gardens. A great spot to visit.",2017-09-02T12:28:15Z,
ChdDSUhNMG9nS0VJQ0FnSURSal82QXFnRRAB,5.0,"a lovely park, my new favorite in Amsterdam. we saw llamas, wild rabbits, a koala, ponnies, geese, and gorgeous birds.",2023-05-06T12:36:25Z,
ChdDSUhNMG9nS0VJQ0FnSUQ3a0ktdXVnRRAB,5.0,Hidden gem. Well maintained park with playing facilities for children. Fun to take a ride on the mini train through the park.,2024-08-20T08:31:24Z,
ChdDSUhNMG9nS0VJQ0FnSUNxc092eHhnRRAB,5.0,"Amazing place for beautiful walks and fun activities (like mini golf..). And keep an eye on events: Food track festival, Pure market, Open air concerts and more",2021-05-24T15:12:34Z,
ChZDSUhNMG9nS0VJQ0FnSURZbkpqV0NnEAE,5.0,"This park has everything! Kangaroos, ducks, rabbits, pheasants... You can come here to relax or to indulge in sports. It's a good place for a romantic walk with your loved one, as well as an evening contemplation all by yourself. Pay close attantion to how the gate opens and closes! It's worth to see :)",2019-05-03T08:48:47Z,
ChdDSUhNMG9nS0VJQ0FnSUMtbDhiSmtnRRAB,5.0,Best park for jogging since no bikes are allowed also good for picnics and just to take a break from the office to stroll around.,2022-11-15T17:26:11Z,
ChZDSUhNMG9nS0VJQ0FnSUMwOF9UdE5nEAE,5.0,"Super incredible experience. Good food and views. Totally recommend to spend an afternoon outside of Amsterdam. We went to Amstelpark in bus, the ride is around 20 mins without traffic. If you have the opportunity to visit Netherlands please consider going to this place!",2019-10-09T19:31:15Z,
ChdDSUhNMG9nS0VJQ0FnSUN2dnBxNnp3RRAB,5.0,A wonderful park to take walk and relax,2024-12-11T12:05:45Z,
ChZDSUhNMG9nS0VJQ0FnSURLbGJfYVVREAE,5.0,"The park was supposed to be representing the famous countries of the world in each corner. Not just by theme or plants and trees of the country but also the park was planned to include the shape of the country itself. With borders clearly marked out.
Currently the nature has taken over these efforts in certain places. But however you can still enjoy the Japanese, Chinese , Dutch etc flora and fauna too here.
Best Fauna : Mini Kangaroos and Lama. I like the wild Rabbits running around ( the locals even called it pests and they do try to rid them)
Best Flora : the cherry blossom trees
Also there are exhibits there that are veer changing. Currently have a sound exhibition with some Corona related cut outs.",2021-05-15T07:12:42Z,
ChdDSUhNMG9nS0VJQ0FnSUN4X2JUYjFRRRAB,5.0,"Title: Amstelpark: A Tranquil Oasis in the Heart of Amsterdam

Rating: ★★★★☆

Amstelpark, located in the vibrant city of Amsterdam, offers a delightful escape from the bustling urban environment. This expansive park is a hidden gem that beautifully combines natural beauty with recreational activities, making it a popular destination for locals and tourists alike.

One of the standout features of Amstelpark is its lush greenery, meticulously manicured gardens, and serene water bodies. As you step into the park, you are greeted by a sense of tranquility that instantly washes away the stresses of everyday life. The well-maintained pathways meander through colorful flower beds, ornamental shrubs, and tall trees, providing a picturesque setting for a leisurely stroll or a peaceful picnic.

The park's diverse attractions cater to people of all ages and interests. Nature enthusiasts will find solace in the Amstel riverbank, where they can enjoy a scenic walk or sit back and watch the boats gently glide by. The Japanese Zen garden is a true masterpiece, transporting visitors to a serene and contemplative space. Meanwhile, families can spend quality time at the playgrounds, which are equipped with modern facilities and ample space for children to play and explore.

One of the highlights of Amstelpark is the Amstelpark Railway, a miniature train system that takes visitors on a charming ride around the park. Both children and adults will find delight in this nostalgic experience, as they chug along the tracks and take in the sights. The park also offers other recreational activities such as mini-golf, a maze, and a petting zoo, ensuring there is always something to entertain everyone.

For those seeking a cultural experience, Amstelpark houses the Amsterdam Forest Theatre, a unique open-air theater that hosts various performances throughout the year. Whether it's a play, a concert, or a dance show, the theater adds an artistic touch to the park, making it an ideal destination for culture enthusiasts.

Amstelpark is also well-equipped with facilities to ensure visitors' comfort. Clean restrooms, cozy cafés, and picnic areas are strategically placed throughout the park, providing ample opportunities to relax and rejuvenate. The staff members are friendly and helpful, offering guidance and information to make your visit as enjoyable as possible.

The only slight drawback of Amstelpark is that during peak tourist seasons, it can get crowded, especially on weekends. However, with its vast expanse, there is usually enough space to find a peaceful spot away from the crowds.

Overall, Amstelpark is a must-visit destination for anyone seeking a tranquil escape within Amsterdam. Its combination of natural beauty, recreational activities, and cultural offerings make it a well-rounded park that appeals to visitors of all ages. Whether you're looking for a place to unwind, enjoy a family outing, or immerse yourself in nature, Amstelpark delivers a truly delightful experience.",2023-05-24T09:23:03Z,
ChZDSUhNMG9nS0VJQ0FnSURSOWF5T1lnEAE,5.0,"A cosy park where anyone can have fun. Birds chirping, a real relaxation in a beautiful setting.",2023-04-30T18:25:35Z,
ChdDSUhNMG9nS0VJQ0FnSUNBLTgzODBRRRAB,5.0,Stunning design and planting. Entertainment for kids with small petting zoo and play areas. Beautiful place to spend your time.,2017-09-14T07:57:23Z,
ChZDSUhNMG9nS0VJQ0FnSUM0aU5hTlBBEAE,4.0,"Great park for kids, and for parents to let their kids run free. Big playgrounds structures, zip lines, trains, wide open spaces, a free petting zoo -- kids will go crazy. There is also an area with rides and attractions for kids that you pay for with tokens. It's a lot of fun.",2019-05-31T07:23:44Z,
ChZDSUhNMG9nS0VJQ0FnSUMwaXZXVlB3EAE,5.0,"It is nice park in Amsterdam with lot of activities for kids and elders. One corner of park has speeltuin amstelpark which has train ride, water games, boats and animals. Also slides and rope games. People usually enjoy good sunny weather there with picnic with friends and families. At main gate from Amsterdam Rai side, there is Amstel train, which travels through most of park with travel time 12-15 minutes. One corner is having mini golf areas to play.",2019-09-21T20:17:04Z,
ChZDSUhNMG9nS0VJQ0FnSUNVbkktWEF3EAE,5.0,Lovely garden that you can literally spend whole day in it and not bored at all. Beautiful natural scenes everywhere in this garden.,2019-07-20T18:47:55Z,
ChdDSUhNMG9nS0VJQ0FnSUNZeVpTNHZ3RRAB,5.0,"Was a great outdoor market.  Can also get some hot dishes for eating in the park area.  Cheeses, empanadas,  veggies, breads,  coffee.... market was plentiful of local made goods....very nice market we beat about...",2019-04-14T14:33:19Z,
ChdDSUhNMG9nS0VJQ0FnSUMtekxTMDFBRRAB,5.0,"A great gem in the heart of a busy city like Amsterdam.
You can take a nice walk and enjoy the raw nature or even spend few hours with your kids exploring birds / flowers/ animals.
Was a highlight of my day.",2022-10-28T18:11:38Z,
