review_id,rating,text,language,date,park
11,5.0,The venue is very well organised and I love the ambience for the kwaku festival. Or any other event that the park would host.,en,2019-07-15,Nelson Mandela Park
12,5.0,Quite big park . Good for people and dogs. Both can run and walk  in Mandelapark.,en,2022-08-06,Nelson Mandela Park
13,5.0,Very clean and well organized park. Very suitable for children.,en,2022-04-16,Nelson Mandela Park
14,5.0,"A lovely park to go for a morning run .

There's lots of wildlife that live in the park so if you go early you may see some hares . Very green with a perfect mix of ponds , there are also two tall viewpoints on the edge of the park",en,2025-03-06,Nelson Mandela Park
15,5.0,A rare park which isnt crowded in Amsterdam. Pitches for all sports and a skate park too. Must visit if need of a place to play on your own.,en,2024-03-19,Nelson Mandela Park
16,4.0,Nice clean park that has events sometimes,en,2025-08-03,Nelson Mandela Park
17,5.0,"2024 Kweku Festival at Nelson Mandela Park in Amsterdam is amazing with beautiful memories.

Don't go there looking for relationships. Be open minded and go have fun.

Kweku Festival which takes place at Mandela park🏞  is safe and peaceful. Be there...",en,2024-07-31,Nelson Mandela Park
18,5.0,"Vast area just a walking distance from Bijlmer Arena, and it hosts Kwaku festival once a year among other events. Connectivity and accessibilty ro Mandelapark is very good as it also provides ample space for car and bike parking.
After a hiatus of 2 years due to Covid, it was back this year with good line up of artists, foods and stalls.",en,2018-08-26,Nelson Mandela Park
19,5.0,"My favorite.
Not so popular.
With custom basketball hoops and skateboarding alleys.",en,2025-06-07,Nelson Mandela Park
20,5.0,Awesome park where culture meets.,en,2025-09-03,Nelson Mandela Park
21,5.0,Very nice park,en,2024-06-14,Nelson Mandela Park
22,5.0,"Nice, calm, Greenery area.
Very good for people who are seeking somewhere to relax and bird sightseeing.",en,2020-03-06,Nelson Mandela Park
23,4.0,"A nice and well maintained park, some drug users and dealers spotted on the Westside, but it doesn't feel unsafe as they keep mostly to themselves. The park has free drinking water and some nice fitness and playground facilities.",en,2024-07-28,Nelson Mandela Park
24,5.0,"Small but beautiful, the Kids have fun and me too.fun and funny",en,2018-08-31,Nelson Mandela Park
25,4.0,Nice setting well organised and good music,en,2023-08-03,Nelson Mandela Park
26,4.0,Great place for playing with friends,en,2025-09-10,Nelson Mandela Park
27,3.0,It's a park so yeah.. it's big and all,en,2025-08-10,Nelson Mandela Park
28,1.0,"Not as good as expected. Lots of concentration, little signposts.",en,2025-07-14,Nelson Mandela Park
29,5.0,Awesome park in Amsterdam near Bijlmer Arena with fun artwork and statues. Great for a picnic or a music festival.,en,2022-08-01,Nelson Mandela Park
30,5.0,"Amazing place to walking aroud , relax and doing exercises",en,2021-02-12,Nelson Mandela Park
31,3.0,Beautiful park love to Spend free tiem here with friends and family..only one things Is here need to be have some CCtv camera,en,2022-09-14,Nelson Mandela Park
32,4.0,Wow it looks clean and cool,en,2025-07-26,Nelson Mandela Park
33,4.0,"A lovely park for a walk, cycle, picnic, or family day out.",en,2025-03-11,Nelson Mandela Park
34,5.0,"A beautiful park to explore, not really crowded and really huge. For families and not only. You can enjoy the lake view especially when the weather is sunny.",en,2023-06-09,Nelson Mandela Park
35,5.0,"Big place, went there for the kwaku summer festival and had a blast.",en,2018-09-19,Nelson Mandela Park
36,5.0,"One of the best places to spend your free time, playing football or other sports as well as exercise activities. Especially, every sunday the stadiums are open free of charge.",en,2024-01-12,Nelson Mandela Park
37,4.0,"Park itself is great.
Skating area, sportive track for kids, basketball field and more instruments. Wide green field.
But car parking is a problem.
Only On street (which is hard to find a place) in front of a small shipping centre. Not close to park",en,2021-05-24,Nelson Mandela Park
38,4.0,Great place to jog/run if you're doing distance based intervals. The main walking path around the park is 2.1km long with clear marks on the ground every 100m. The start is at the bridge near the theatre.,en,2020-09-17,Nelson Mandela Park
39,5.0,"Had a great time at the community focused park, partaking in the Shiv Hindu Temple celebrations this evening.
Great food stalls and lots of local talent o  stage to entertain too.
Great to see a social space being used as it should be.",en,2018-10-21,Nelson Mandela Park
40,5.0,"Really nice relaxing place, when the sun shines just grab a outside game and play. For dog walks the park is perfect. There is also some climbing equipment for your kids. Skating corner whit some easy ramps.",en,2019-06-04,Nelson Mandela Park
41,5.0,This is a nice and huge park close to Bijlmer Arena. Lot many people walk and children playing around could be seen. Lot of sports activities and games could be played and enjoyed. Mist visit for a nice walk or soaking some sun.,en,2022-06-22,Nelson Mandela Park
42,4.0,"I went during a festival so I didn't get the full non festival. But it's spacious and great for outdoor aerobics.

Will return during non festival to update review.",en,2023-07-16,Nelson Mandela Park
43,4.0,Kwaku was a lot of fun & tasty food as usual!,en,2023-08-01,Nelson Mandela Park
44,5.0,"Great feeling, ralexed people, hot music ín multiple styles, exotic foods, ín optimal size and fair costs. Real fun for a whole afternoon. I just can suggest, as a hiden treasury!",en,2023-07-31,Nelson Mandela Park
45,3.0,Big open park perfect for my lunch walk,en,2019-06-19,Nelson Mandela Park
46,4.0,Video shoot at Nelson Mandela park with mi chargie Asher cax #Next,en,2023-10-31,Nelson Mandela Park
47,4.0,It's a nice place for a walk or doing sports.,en,2025-01-10,Nelson Mandela Park
48,5.0,Nice park.  Well maintained and different things to do.  Nice place to let dogs run.  There's a play area for kids.  Skateboarding bowls.  Very nice!,en,2016-11-29,Nelson Mandela Park
49,5.0,"Big park with fun games for children. It also has basketball fields. Don't miss the tower to have an overall view of the park, it's next to the lake.",en,2021-08-31,Nelson Mandela Park
50,5.0,Love it here. Close to the Spinoza Campus. My place to study when it’s nice weather (like today). Also a fun place to go with my Niblings. They love the play ground. Especially the one with water guns. It would be nice if there were more water wells to fill your water bottle. Also a lovely place to run in the morning. Especially in the back with the little lake.  Would recommend 5/5,en,2019-04-22,Nelson Mandela Park
51,4.0,"It's an all in one park-and-gardens......nice atmosphere for lovers to hang out. I've personally enjoyed my early morning jogging in the park. Oh, there's this annual African festival celebrations that I won't afford to miss at this same venue. You can define variety when you visit the place",en,2017-05-20,Nelson Mandela Park
52,5.0,"A beautiful and natural place. Very near to the houses at Harlem.Big trees,beautiful lawns,children play ground and with birds and squirrels,all natural..Near to shops and canals. Well kept park. Very quiet and green.Relaxing experience to be there.",en,2018-05-13,Nelson Mandela Park
53,4.0,"Big park usually not busy except weekends
Have some basic workout benches e.t.c place for the children to play toilets, lots of training facilities...all and all good place to walk / train",en,2020-07-30,Nelson Mandela Park
54,5.0,Never really knew of its existence. Really love it though. There are a lot of people and groups working out there which is really inspiring. Also great to have a stroll and enjoy the view. Really look forward to the future of the park (above the freeway). 👍🏾💪🏾🙏🏾,en,2019-07-28,Nelson Mandela Park
55,5.0,"great park with lots of possibilities to do different sports (football pitch, basketball court etc.)",en,2024-06-02,Nelson Mandela Park
56,5.0,Nice big park to spend time with family and kids on any day in the Zuid Oost,en,2024-08-06,Nelson Mandela Park
57,5.0,"So far one of the best parks i've been since I live in the Netherlands,the overall bijlmeir area is beautiful,multicultural and well equipped. My kids love to go there.",en,2022-01-23,Nelson Mandela Park
58,5.0,"Interesting play areas for children, walks for everyone as well as sporting facilities to rent. Even saw some stone loungers that would be fun to try in summer",en,2021-03-20,Nelson Mandela Park
59,5.0,"Best bit here is Obalende kitchen. A tasty and diverse Nigeria 🇳🇬 cuisine restaurant. Cool spicy sumptuous meals not the scotch bonnet peppery torture one usually encounters.
Best I've tasted in a while.",en,2021-08-26,Nelson Mandela Park
60,4.0,It's a great place,en,2025-04-24,Nelson Mandela Park
61,5.0,Fantastic facility,en,2024-07-16,Nelson Mandela Park
62,5.0,"The Nelson Mandela park is an extensive area, it has a small skate park with a bowl and a partly high tech playground for children. I sadly wasn't able to visit the entire park during my last visit, because parts were used for an event.",en,2020-01-20,Nelson Mandela Park
63,5.0,"A great place to play with children and relax with the whole family. Several different sites, spice, with water, with a trolley, swings and slides.",en,2021-09-08,Nelson Mandela Park
64,3.0,"Nice, green and spacious, however not much to do other then sit and walk, it misses some spots where you can do activities",en,2017-01-25,Nelson Mandela Park
65,4.0,Good place to chill,en,2019-08-15,Nelson Mandela Park
66,5.0,Very nice playground area for the kids. Also a lot of green areas.,en,2024-02-22,Nelson Mandela Park
67,5.0,"This is a very nice park , with so much to do. Something for all ages. Highly recommended.",en,2021-05-14,Nelson Mandela Park
68,3.0,Nice open space. There is a small children's park which has an awesome slide. It wasn't busy when I visited.,en,2020-02-29,Nelson Mandela Park
69,4.0,The well kept green grass and well laid pavements are delight to see. Football fields and a host of sporting activities prevail.,en,2018-10-28,Nelson Mandela Park
70,5.0,"Large space, you can practice sport, you can use for free some fitness tools, nice skate park too.",en,2016-12-30,Nelson Mandela Park
71,4.0,Beautiful park with long roads to walk and jog. Play area for kids. Rented playgrounds for adults.,en,2021-10-25,Nelson Mandela Park
72,4.0,I liked it it had a nice playground for children and was nice for playing with kids because it was clean and did not have a lot of dog poo,en,2018-02-25,Nelson Mandela Park
73,5.0,My little sister really loves the place. It's a fun place for children and also adults who like to picnic,en,2019-02-16,Nelson Mandela Park
74,5.0,"Very good, very friendly people who sell Hash, big joint and Koka to sniff. Delivery takes some time tho. 5/7 overall",en,2020-08-02,Nelson Mandela Park
75,4.0,It's a nice family park. Very cozy big enough for everyone to have their peace of mind.,en,2019-07-30,Nelson Mandela Park
76,4.0,Went to this big park where Kwaku was held today. It was a lot of fun. The park is big enough to host hundreds of people.,en,2022-08-07,Nelson Mandela Park
77,5.0,Very nice public park. A lot entertaining facilities especially those basketball courts are one of the best in Amsterdam.,en,2018-05-21,Nelson Mandela Park
78,4.0,"Very huge place to relax with familly and children.
But not too much stuff for little kids.",en,2023-04-08,Nelson Mandela Park
79,5.0,"Wonderful sitting spots, awesome running tracks and cool sport complex makes this park a wonderful place to attain peace of mind.",en,2017-11-02,Nelson Mandela Park
80,3.0,"Too crowded on weekends, perfect for picnic",en,2024-09-04,Nelson Mandela Park
81,5.0,"Was there for the Kwaku festival. Visit recommend to y'all. EXCELLENT Food, COLD Beer, the BEST Music and oh so many NICE People. Going there? Try La Spang . .",en,2017-08-15,Nelson Mandela Park
82,5.0,"Very cool and interesting. Psychological comfort, games for children, sports, and places for families.😘",en,2023-08-23,Nelson Mandela Park
83,5.0,"Cool, quiet park for relaxation. Nice place for early morning walk or run",en,2018-10-26,Nelson Mandela Park
84,5.0,"Nice location for doing some workout. Good running track accommodation ,skate park and basketball court.",en,2020-08-30,Nelson Mandela Park
85,5.0,"Love it, I'm here every year for kwaku",en,2024-08-03,Nelson Mandela Park
86,5.0,Nice Park with lots of greenery and a children's playground,en,2023-07-15,Nelson Mandela Park
87,5.0,They've updated/upgraded the whole park which makes it much more fun and attractive to go to.,en,2022-05-21,Nelson Mandela Park
88,4.0,"Perfectly kept park. Even now that it's matereologically not appealing, it's cold outside, there are still lots of regulars that come to visit Mandela.",en,2019-12-29,Nelson Mandela Park
89,5.0,Very peaceful park. You can spend quality time with your friends and family.,en,2021-08-13,Nelson Mandela Park
90,3.0,"Nothing special with this park. A few nice areas to stay, but in general it is just a regular park.",en,2018-07-13,Nelson Mandela Park
91,5.0,"Beautiful place, lots of space. You can play sports. There are lots of activities for children",en,2021-06-08,Nelson Mandela Park
92,5.0,"Sports park with facilities for hockey, football.
Obstacle course, skating ring, outdoor DJ, table tennis, kids play area. The list goes on.",en,2022-03-13,Nelson Mandela Park
93,3.0,Nice Park though could do with more seating and easier signs on how to get there.,en,2020-08-02,Nelson Mandela Park
94,5.0,Beautiful park with workout equipment and lots of fields. Great for a morning walk!,en,2019-09-13,Nelson Mandela Park
95,5.0,"⛹️‍♀️🥩🏋️‍♀️🤸‍♂️🏃‍♀️
Child friendly, a sports area, nice for jogging and more. And u can bbq!",en,2019-08-11,Nelson Mandela Park
96,5.0,"Beautiful Park in the outskirt of the city. If you want peace and quiet, go there!",en,2019-07-22,Nelson Mandela Park
97,5.0,Great park lots of stuff to do,en,2024-04-14,Nelson Mandela Park
98,5.0,Good park with great nature and good kebab ( if the mobile van kitchen is there),en,2022-09-01,Nelson Mandela Park
99,3.0,"nice park with silently environment and peaceful, relaxing place to go.",en,2021-11-19,Nelson Mandela Park
100,5.0,Nice and clean! Good place foe playing basketball on weekend,en,2022-05-24,Nelson Mandela Park
101,5.0,Perfect park to take a walk and relax. Thee are many activities for you to do throught the park.,en,2021-02-15,Nelson Mandela Park
102,5.0,Serene and peaceful,en,2024-03-28,Nelson Mandela Park
103,5.0,Good park with so many sporting activities and kids play area.,en,2019-05-15,Nelson Mandela Park
104,5.0,"Have you visited this place before? if not try to, especially in kwaku summer festival you will enjoy this place",en,2022-08-10,Nelson Mandela Park
105,5.0,Very serene and I like the sporting activities in the park.,en,2023-05-29,Nelson Mandela Park
106,3.0,"Great football fields in the Bullewijk sports centre, located in the park. Nice green retreat",en,2017-09-19,Nelson Mandela Park
107,5.0,"Beautiful park with 2 lakes, a lot of space and a great playground + skatepark.",en,2020-11-27,Nelson Mandela Park
108,4.0,"It's good place for relax and able to play basketball,football and other children games.",en,2019-05-21,Nelson Mandela Park
109,5.0,A wonderful park. Plenty of wild life to see and trails to ride.,en,2019-04-17,Nelson Mandela Park
110,2.0,The park is not clean if it be beter maintain it would be a very nice park,en,2019-08-04,Nelson Mandela Park
111,4.0,Picnic park. Calm,en,2025-05-12,Nelson Mandela Park
112,5.0,Great playground with a DJ sound system you can use with your smartphone.,en,2018-09-04,Nelson Mandela Park
113,5.0,Kwaku summer festival 2017,en,2017-07-23,Nelson Mandela Park
114,5.0,"Good park, was there for the kwaku festival nice atmosphere and vibe",en,2019-08-03,Nelson Mandela Park
115,5.0,Beautyful large area and clean environment wifi plus game grounds,en,2021-04-08,Nelson Mandela Park
116,5.0,"Very lovely environment
Love to visit there from time to time.",en,2022-05-21,Nelson Mandela Park
117,4.0,"Nice park for fitness and festivals.
Still is, just finally left Kwaku Friday concert",en,2017-07-31,Nelson Mandela Park
118,4.0,Nice Park...Play Area For Kids...and a really cool skate park,en,2021-02-09,Nelson Mandela Park
119,2.0,Creepy people that look at you when you run. Always carry a whistle with you to be safe,en,2023-07-15,Nelson Mandela Park
120,5.0,"Lovely Park, we played cricket here.. was nice time",en,2017-07-26,Nelson Mandela Park
121,3.0,Pretty dirty but still a nice park,en,2022-08-16,Nelson Mandela Park
122,5.0,"A vast park with playground for kids, football fields and overall a warming atmosphere",en,2016-07-20,Nelson Mandela Park
123,4.0,Chill had a BBQ with a dj booth. Just make sure the City Hall agrees,en,2019-08-05,Nelson Mandela Park
124,5.0,Really nice park with really good and friendly people!,en,2020-07-03,Nelson Mandela Park
125,5.0,Enjoyed the reggae featival there and the variety of food in the festival!,en,2019-07-20,Nelson Mandela Park
126,4.0,"Nice park where can run ,play, training,etc",en,2019-02-05,Nelson Mandela Park
127,4.0,Great only the tap and the 3X3 field needs to be fixed,en,2021-04-02,Nelson Mandela Park
128,5.0,Stunning park. Massive area and incredibly well maintained.,en,2016-09-06,Nelson Mandela Park
129,4.0,"Nelson Mandela Park is a Lively and lovely park to gather and celebrate with loved ones, friends and associates.",en,2022-08-29,Nelson Mandela Park
130,5.0,Nice park to hang out with friends or kinds :),en,2020-05-25,Nelson Mandela Park
131,5.0,Very calm place to hang around with your friends and loved ones.,en,2020-03-02,Nelson Mandela Park
132,4.0,"Great place to go with children.
Lovely friendly environment",en,2019-06-02,Nelson Mandela Park
133,5.0,It's a very good place for people how want to stay in a good form.,en,2020-06-08,Nelson Mandela Park
134,4.0,Big park. Easy going people. Less stars just cause I like more trees.,en,2021-04-27,Nelson Mandela Park
135,5.0,Great place to relax  with your family and friends,en,2019-06-22,Nelson Mandela Park
136,5.0,"Good atmosphere, nice park, good skatepark as well.",en,2017-04-25,Nelson Mandela Park
137,5.0,Beautiful park with fun games for kids.,en,2019-06-10,Nelson Mandela Park
138,5.0,Beautiful park to have a bbq and hang out!!!,en,2020-07-05,Nelson Mandela Park
139,5.0,A multi cultural park in Amsterdam South East..very children friendly.,en,2023-03-14,Nelson Mandela Park
140,5.0,"Had a great time with my best friends,
Everyday I'm shufflin",en,2021-11-10,Nelson Mandela Park
141,5.0,Perfect for outdoor activities! For families and kids,en,2018-12-24,Nelson Mandela Park
142,5.0,I always play basketball there. A great park!,en,2022-02-12,Nelson Mandela Park
143,5.0,Nice very interesting. WOW. I'm just enjoying the atmosphere.,en,2019-08-03,Nelson Mandela Park
144,4.0,"good place to chill, train or even practice sports",en,2022-11-15,Nelson Mandela Park
145,5.0,Great park I was here for the kwaku festival witch was really nice,en,2019-07-21,Nelson Mandela Park
146,4.0,Seemed nice - was driving past only,en,2022-10-05,Nelson Mandela Park
147,5.0,Amazing place to relax and have fun,en,2020-02-16,Nelson Mandela Park
148,2.0,Nearly any tree's. It's just some grass lawns with concrete paths,en,2019-06-06,Nelson Mandela Park
149,5.0,"The festival was great, end very early around 2300",en,2019-08-10,Nelson Mandela Park
150,5.0,Good place to workout and picnic,en,2023-08-19,Nelson Mandela Park
151,5.0,"Nice place, spacious park.",en,2021-08-15,Nelson Mandela Park
152,5.0,"Kwaku festival, was fantastic experience, loads of foods and totally a Suriname cultural experience.",en,2018-07-22,Nelson Mandela Park
153,4.0,Need a place to relax and take some fresh air this summer?,en,2020-11-18,Nelson Mandela Park
154,4.0,I played football there and it's got perfect football parks.,en,2018-01-15,Nelson Mandela Park
155,5.0,nice skatepark and an overall cool place to stay at,en,2020-11-30,Nelson Mandela Park
156,4.0,Nice park including pipes for skating,en,2020-10-01,Nelson Mandela Park
157,5.0,"Amazing place , specifically for kids.",en,2021-02-22,Nelson Mandela Park
158,5.0,It's a wonderfull park with lot's of people from different ethnicity's.,en,2018-04-06,Nelson Mandela Park
159,5.0,Nice park with track and outdoor gym.,en,2016-07-09,Nelson Mandela Park
160,5.0,Kwaku 🇸🇷,en,2019-08-06,Nelson Mandela Park
161,4.0,Good for morning and afternoon outdoor trainings.,en,2020-10-15,Nelson Mandela Park
162,4.0,Quiet park with nice ponds and cute ducks,en,2020-10-06,Nelson Mandela Park
163,5.0,"The best park to skate, workout and relax",en,2020-06-25,Nelson Mandela Park
164,4.0,Pretty awesome.,en,2018-10-14,Nelson Mandela Park
165,5.0,The best sport park in the world.,en,2022-07-22,Nelson Mandela Park
166,5.0,"Beautiful and fully ""furnished"" for a nice outing",en,2021-05-13,Nelson Mandela Park
167,5.0,I love the fact that you can get youre peace and quiet,en,2017-11-29,Nelson Mandela Park
168,4.0,Its perfect of skating and sports activities,en,2021-03-31,Nelson Mandela Park
169,5.0,Loved it. It is good for events.,en,2023-09-04,Nelson Mandela Park
170,5.0,Multicultural and very peaceful and relaxing place.,en,2019-07-22,Nelson Mandela Park
171,4.0,"A bit boring park, but good enough for a lunch walk.",en,2017-03-19,Nelson Mandela Park
172,5.0,It is a place to relax and reminisce,en,2019-07-30,Nelson Mandela Park
173,5.0,Very beautiful park!,en,2023-02-12,Nelson Mandela Park
174,5.0,Great park to chill and play,en,2020-08-01,Nelson Mandela Park
175,5.0,Supper,en,2025-06-21,Nelson Mandela Park
176,5.0,Open with shady trees and very nicc green turf,en,2019-08-28,Nelson Mandela Park
177,5.0,Beautiful well kept grass,en,2017-05-30,Nelson Mandela Park
178,5.0,"Great Dussehra celebration, enjoyed a lot...",en,2021-10-17,Nelson Mandela Park
179,2.0,"Loud speakers of trainers, not quiet and reflective really for the big man!!!",en,2019-06-24,Nelson Mandela Park
180,5.0,A great place for children,en,2023-04-06,Nelson Mandela Park
181,5.0,Its a very beautiful park.,en,2021-03-31,Nelson Mandela Park
182,4.0,"The best place to have time, came and see it for yourself!!!",en,2017-06-30,Nelson Mandela Park
183,5.0,"Not the biggest of them all, but lots of choice and friendly staff",en,2022-12-25,Nelson Mandela Park
184,5.0,Great place for summer.,en,2020-05-13,Nelson Mandela Park
185,5.0,very good kids playground in pink,en,2019-04-22,Nelson Mandela Park
186,4.0,I like the the park because is so big,en,2021-10-05,Nelson Mandela Park
187,5.0,Nice outdoor park,en,2023-07-04,Nelson Mandela Park
188,4.0,More of a sports arena area than a park actually.,en,2019-05-14,Nelson Mandela Park
189,4.0,I've been to better parks,en,2021-09-27,Nelson Mandela Park
190,5.0,Nice place for any age,en,2022-09-02,Nelson Mandela Park
191,5.0,A big open park  with  almost all sports facilities,en,2019-12-09,Nelson Mandela Park
192,3.0,Very cool place to relax,en,2020-03-02,Nelson Mandela Park
193,5.0,It's clean and lots of space,en,2019-11-07,Nelson Mandela Park
194,4.0,I love it because is a cool place,en,2021-04-07,Nelson Mandela Park
195,5.0,Great park! Worth to see,en,2017-07-09,Nelson Mandela Park
196,5.0,Very beautiful place to visit,en,2019-04-22,Nelson Mandela Park
197,3.0,Adequate park but not very cosy.,en,2021-01-15,Nelson Mandela Park
198,5.0,Very nice walking path,en,2020-09-01,Nelson Mandela Park
199,5.0,Kwaku Festival was great!!!,en,2024-08-08,Nelson Mandela Park
200,5.0,A very green and beautiful park in Zuidoost,en,2019-08-25,Nelson Mandela Park
201,5.0,The landscaping and the decorations are all perfect,en,2021-05-12,Nelson Mandela Park
202,4.0,Wonderful place that has the spirit of Nelson Mandela,en,2021-10-27,Nelson Mandela Park
203,5.0,"Nice place, too clean!",en,2018-01-31,Nelson Mandela Park
204,3.0,Not enough trees and quiet places,en,2023-06-28,Nelson Mandela Park
205,5.0,Great food and music,en,2023-07-16,Nelson Mandela Park
206,4.0,Nice park for events,en,2022-08-07,Nelson Mandela Park
207,5.0,Nice place for a walk,en,2019-09-25,Nelson Mandela Park
208,5.0,I had a memorable experience,en,2023-07-16,Nelson Mandela Park
209,5.0,Was here for the Kwaku festival.Was really nice.,en,2019-08-06,Nelson Mandela Park
210,5.0,Nice city parc.,en,2021-11-23,Nelson Mandela Park
211,5.0,Cool folate for relaxing and jogging,en,2021-05-11,Nelson Mandela Park
212,4.0,"Nice people, music and food",en,2016-12-25,Nelson Mandela Park
213,5.0,Amazing park,en,2024-08-18,Nelson Mandela Park
214,4.0,Nice quite park,en,2017-05-15,Nelson Mandela Park
215,5.0,Are dogs allowed off leash in this park?,en,2021-04-28,Nelson Mandela Park
216,4.0,Great outdoors right in the city,en,2017-02-13,Nelson Mandela Park
217,4.0,Amazing,en,2021-03-26,Nelson Mandela Park
218,2.0,A bit boring for me but dog loved it,en,2019-05-01,Nelson Mandela Park
219,5.0,Beautiful place to walk,en,2021-09-15,Nelson Mandela Park
220,5.0,Love it. 2nd time at kwaku there,en,2018-08-23,Nelson Mandela Park
221,5.0,Big place. And clean,en,2019-09-08,Nelson Mandela Park
222,5.0,The best park in Amsterdam hands down,en,2020-01-10,Nelson Mandela Park
223,5.0,Great bbq area,en,2019-09-15,Nelson Mandela Park
224,5.0,Beoutyfull Park with historic name,en,2019-08-28,Nelson Mandela Park
225,5.0,Wonderful place for kids,en,2021-11-03,Nelson Mandela Park
226,5.0,Nice basketball field!,en,2019-04-17,Nelson Mandela Park
227,3.0,nice public park!,en,2020-10-15,Nelson Mandela Park
228,5.0,I've been there on Kwaku festival and it was lit,en,2019-09-04,Nelson Mandela Park
229,5.0,Is cool place and save,en,2017-10-29,Nelson Mandela Park
230,5.0,"safe, fresh & chill weather",en,2019-11-14,Nelson Mandela Park
231,4.0,Friendly & Sportive park,en,2019-08-14,Nelson Mandela Park
232,5.0,Very nice place,en,2022-07-05,Nelson Mandela Park
233,4.0,A PLACE WITH SERENE ATMOSPHERE AND NICE TO LIVE,en,2018-03-18,Nelson Mandela Park
234,4.0,Very cool place,en,2021-07-18,Nelson Mandela Park
235,1.0,To8is 9 good uujiou fits,en,2019-08-08,Nelson Mandela Park
236,5.0,Best park ever,en,2020-10-29,Nelson Mandela Park
237,5.0,Very well maintained.,en,2019-12-13,Nelson Mandela Park
238,5.0,Always nice to walk,en,2022-09-18,Nelson Mandela Park
239,5.0,Te place to be when the sun is shining,en,2019-05-12,Nelson Mandela Park
240,5.0,Beautiful playing ground,en,2019-02-11,Nelson Mandela Park
241,5.0,Had a lot of fun,en,2017-07-18,Nelson Mandela Park
242,5.0,Relaxing place and kids won be bored,en,2020-08-19,Nelson Mandela Park
243,5.0,Nice place to relax,en,2021-09-21,Nelson Mandela Park
244,5.0,Nice place to visit,en,2021-10-17,Nelson Mandela Park
245,5.0,"A lot of space, greenery and things to do!",en,2021-04-03,Nelson Mandela Park
246,5.0,Wasn't bad credit😊😊☺😀,en,2018-10-15,Nelson Mandela Park
247,3.0,Good for workout and barbecue,en,2020-08-05,Nelson Mandela Park
248,5.0,I understood that Black born gold,en,2018-08-22,Nelson Mandela Park
249,5.0,Had  a lovely stay,en,2018-02-23,Nelson Mandela Park
250,5.0,Beautiful park in South east Amsterdam,en,2022-01-24,Nelson Mandela Park
251,5.0,Was nice. Kwaku festival,en,2019-08-08,Nelson Mandela Park
252,3.0,"Pontificaal Park in the area, all are welcome!",en,2018-07-26,Nelson Mandela Park
253,5.0,Nice park,en,2018-02-10,Nelson Mandela Park
254,5.0,very nice,en,2019-06-17,Nelson Mandela Park
255,4.0,Nice place,en,2024-06-28,Nelson Mandela Park
256,5.0,👍,en,2023-07-06,Nelson Mandela Park
257,5.0,Great recreational place,en,2018-10-19,Nelson Mandela Park
258,5.0,Very nice,en,2019-02-25,Nelson Mandela Park
259,5.0,Nice,en,2025-02-14,Nelson Mandela Park
260,5.0,It was a nice experience.,en,2022-11-29,Nelson Mandela Park
261,3.0,Alot of wasps in a dry summer,en,2018-08-17,Nelson Mandela Park
262,4.0,Green an pure fresh air,en,2020-09-30,Nelson Mandela Park
263,4.0,Nice place,en,2024-05-09,Nelson Mandela Park
