review_id,rating,text,language,date,park
63,5.0,Prachtig stukje natuur tussen al die kantoren eromheen. Ben erg blij dat ik hier elke dag doorheen mag fietsen. Als de zon schijnt kan je ook nog een lekker op een bankje aan het water zitten!,nl,2020-01-05,Beatrixpark
64,4.0,"Klein maar fijn, heeft alles wat een park nodig heeft. Water, natuur, dieren, zon en het is niet heel erg druk. Erg fijn park.",nl,2023-05-28,Beatrixpark
65,5.0,"Prachtig park! Gisteren heb ik samen met wat vrienden heerlijk genoten van de zon samen in het gras. Tientallen honden renden rond met hun baasjes, je hoorde de vogels fluiten. Helemaal top.",nl,2021-09-05,Beatrixpark
66,5.0,Heel Nice park....als de zon schijnt. Ben geen fan van regenachtige parken dus ook nie het Beatrixpark. Maar met een straatje zon en een aangenaam temperatuurtje ben ik in. Goed verzorgd. M'n kleine geniet van het speeltuintje en de ijsjes die ze er verkopen. Goed. Gewoonweg goed!,nl,2021-08-05,Beatrixpark
67,5.0,Leuk park vlakbij station Amsterdam Zuid. Goed bereikbaar en toegankelijk en zo in Amsterdam alsnog veel groen en water. Vlakke paden met fijne steentjes dus ook voor minder validen heel goed te doen. Echt even leuk uitwaaien en ook de omgeving even een kijkje waard voor de niet-Amsterdammer 😊,nl,2021-06-18,Beatrixpark
68,4.0,"Ruim opgezet, mooie wandelpaden, aangelegde tuinen met zitgelegenheid, vijvers, grote grasvelden en interessante kunstwerken, kortom een echt gebruikerspark.",nl,2021-07-03,Beatrixpark
69,4.0,Mooi park met veel groen en ruimte voor recreatie. Ook een lekkere plek om vanuit het werk in een van de gebouwen aan de Zuidas even een moment van rust in de natuur te pakken.,nl,2020-08-07,Beatrixpark
70,5.0,Hond lekker laten ravotten met zijn soortgenoten,nl,2025-04-24,Beatrixpark
71,3.0,Teveel honden poep,nl,2025-08-07,Beatrixpark
72,4.0,"Je kan er lekker wandelen Het is een mooi, goed onderhouden park. Nu(november veel lawaai van machines, voor onderhoud )",nl,2023-11-16,Beatrixpark
73,5.0,"Prachtig stadspark. Niet super groot, maar precies genoeg. Honden uitlaat veld, speeltuin en zomers een peueterbad maken het geschikt voor iedereen.",nl,2020-09-16,Beatrixpark
74,5.0,"Fijn, mooi en vriendelijk park",nl,2021-02-08,Beatrixpark
75,5.0,Heel mooi groot park netjes alles opgeruimd. Mooi zwemgelegenheid met veilig getest water door de gemeente paar keer per dag. Top,nl,2017-08-25,Beatrixpark
76,5.0,Niet zo bekend als het vondelpark wel erg mooi.  Zeker voor mensen zonder tuin.  De arme mensen die in Amsterdam zuid wonen. Wel een jaguar geen tuin. Ik heb een fiat en een grote tuin in een goedkopere  streek ja ieder zijn ding.,nl,2019-06-26,Beatrixpark
77,5.0,"Heerlijk park. Ruim, hoge bomen, groot grasveld. Would picknick yes",nl,2024-04-20,Beatrixpark
78,5.0,Prachtig mooi park. Let op : er rijdt iemand rond met een TucTuc die koffie verkoopt en vraagt € 10.70 voor 2 koffie verkeerd met mini koekjes.,nl,2022-08-19,Beatrixpark
79,4.0,Herfst was kleurrijk in het Beatrixpark.,nl,2022-10-18,Beatrixpark
80,3.0,"Het is een mooi doorfietspark geworden tussen Buitenveldert en Centrum. Als je genoeg tijd hebt, zijn er ook nog wel plekjes te vinden om even teruggetrokken te bivakkeren.",nl,2019-08-04,Beatrixpark
81,3.0,Het si ee leuk groot park alleen er zijn te ve3l dronken mensen of er word gerookt in de buurt van kinderen. Maar vaak word er weed gerookt,nl,2021-02-20,Beatrixpark
82,5.0,Mooi park en oase van rust in Amsterdam Zuid en zomers een feest voor ouders met zeer jonge kinderen vanwege het badje,nl,2024-02-20,Beatrixpark
83,5.0,"Mooi aangelegd park. Mooie paadjes om te wandelen en te fietsen. Er is een hoofdweg die breed aangelegd is. Aan die weg grenzen een skatebaan, een grote speeltuin, een midgetgolf en een snackbar.",nl,2019-06-23,Beatrixpark
84,5.0,Fijn park om met de hond in te wandelen. Groot veld en veel weggetjes in de schaduw van de bomen.,nl,2020-08-06,Beatrixpark
85,4.0,"Als je jonge kinderen hebt , leuke plek om te ontspannen! Er is ook een kinder badje aanwezig die gevuld word vanaf mei!",nl,2018-04-25,Beatrixpark
86,4.0,Ook in de winter mooi park!,nl,2020-05-25,Beatrixpark
87,5.0,Beatrixpark is een zeer fraai en relatief rustig park. Opvallend is hoeveel afval en etensresten er nu bij de bankjes en prullenbakken rond zwerft. Komt dit door de drukte in Corona tijd of hebben de aso's het park ontdekt? Voorheen was dit nooit zo erg!,nl,2018-09-17,Beatrixpark
88,5.0,"Prachtig voor alle leeftijden. Kunst, speeltuinen, bloemen, zeldzaam mooie bomen, pierebad van Aldo van Eijck en doolhof. Kiosk bij pierebad met speeltuin",nl,2021-05-16,Beatrixpark
89,4.0,"Erg mooi park, met veel mooie wandelroutes, wel wat lawaai van de auto's als je aan de rand van het park bent",nl,2022-02-08,Beatrixpark
90,5.0,"Heerlijk park, niet de vondelpark drukte. Wel heel leuk voor kinderen, meerdere speeltuinen en in de zomer een buitenzwembad",nl,2021-04-11,Beatrixpark
91,5.0,"Ik woon zo vlakbij dit park, en ik bof gewoon heel erg dat ik in mijn buurt hele mooie parken heb. Zoals het Amstelpark, die is heel rustig, en er mag niet worden gefietst. Wat heel fijn is, in t Beatrixpark wel, en er komen veel meer mensen ,maar t blijft een heel relaxte sfeer hebben. 💖💖💖💖💖",nl,2019-05-06,Beatrixpark
92,4.0,Zeer erg mooi park. Kom hier vaak lopen met de hond,nl,2023-07-08,Beatrixpark
93,5.0,"Leuk park, veel hondenliefhebbers die daar hun viervoeters uitlaten. Gezellig om te zien ook veel joggers en wandelaars",nl,2020-06-11,Beatrixpark
94,4.0,"Mooi park geworden. Naast picknicken, wandelen met de hond, zit er ook een afgeschermd speelplek voor kinderen.",nl,2020-08-06,Beatrixpark
95,5.0,Mooi park  heerlijk om er te wandelen,nl,2024-05-27,Beatrixpark
96,5.0,"Al 30 jaar 'mijn'  om de hoek park. Eekhoorns, bosuil, afwisselende vegetatie. Ooit de Floriade, dat is nog steeds te zien aan de bijzondere bomen.",nl,2017-07-01,Beatrixpark
97,5.0,"Heerlijk veelzijdig park, het zwembadje voor de kids, de weide voor de honden, fietsen langs de RAI, futuristische aanblik van de Zuidas aan de andere kant.",nl,2021-11-17,Beatrixpark
98,2.0,"Er wordt overal dwars doorheen gefietst.
Erg onrustig. Zitten mooie stukjes in, maar niet groter dan 10 meter.
Waardeloos dat overal maar fietsen.",nl,2021-05-09,Beatrixpark
99,5.0,"Heeeeeeeel leuk park, gezellig en prettig verblijven!",nl,2024-06-15,Beatrixpark
100,5.0,"Mooi schoon Park met speelse waterpartijen, kunst en een heel oud pieren badje, intussen een keer basis ontstikkerd.",nl,2021-03-02,Beatrixpark
101,3.0,Lopend vanaf Station Zuid kom je tussen enkele grote kantoorgebouwen ook in het Beatrixpark terecht maar ik prefereer de entree in de Diepenbrockstraat en liever in de zomer als er weer al het groen te zien is in.p.v. de kaalheid van vandaag. Een beetje somber...,nl,2022-01-27,Beatrixpark
102,5.0,Fijne plek voor een wandeling! Leuke plekjes en bezienswaardigheden! Hapje en drankje ook te verkrijgen int park!,nl,2019-09-28,Beatrixpark
103,5.0,Hele leuke park heel veel natuur en gewoon mooie plek om te wandelen,nl,2020-07-16,Beatrixpark
104,5.0,"Een fijn park met voor elk wat wils, wandelen, zitten, hond uitlaten. Peuterbadje.
Mijn persoonlijke voorkeur: de artsenijtuin.",nl,2022-05-13,Beatrixpark
105,5.0,"Lekker in de buitenlucht maar toch in de bewoonde wereld.
Goeie plek om te zonnen of ff met wat vrienden van de dag te genieten.",nl,2023-07-11,Beatrixpark
106,5.0,Heel erg leuk. Er was een film opname met o.a Jan Kooiman. Mijn vriendin haar golden mocht mee doen. En ik als figurant.,nl,2019-12-05,Beatrixpark
107,5.0,"Het is altijd gezellig ,om hier naar toe te gaan.Vroeger ging ik met de kinderen en nu met mijn kleindochter .Een leuke park om te gaan.",nl,2018-05-19,Beatrixpark
108,5.0,Veel zomers vertoeft in het pierenbadje na schooltijd. Waren de jaren 70. Mooie tijd.,nl,2024-01-24,Beatrixpark
109,5.0,"Alle paden zijn opnieuw bestraat, nu de laatste brug nog!
Het gras wordt regelmatig gemaaid en de wilderness is een lust voor het oog",nl,2021-08-16,Beatrixpark
110,5.0,"Netjes en rustgevend, leuk voor de hond en stukjes waar honden niet mogen komen. Als je geluk hebt zie je konijnen!",nl,2020-09-08,Beatrixpark
111,5.0,Mooi en schoon park. Bijzondere bomen en volop bankjes.,nl,2024-07-09,Beatrixpark
112,4.0,Een van de meest mooie parken in de randstad. MotiFactor geeft er trainingen om de deelnemers tot een nieuwe leefstijl te motiveren! Helaas ligt er redelijk vaak zwerfafval.,nl,2019-07-01,Beatrixpark
113,5.0,Speeltuin voor de kleine kids bij het pierebadje is vernieuwd. Ziet er goed uit. Heel leuk voor de kleinsten,nl,2020-09-22,Beatrixpark
114,3.0,ik heb het Beatrixpark altijd het mooiste park van amsterdam gevonden maar de laatste tijd lijkt het meer op een bos dan op een park. De laantjes zijn donker met dicht struikgewas en ik voel mij er niet veilig !!,nl,2015-08-03,Beatrixpark
115,5.0,Heel erg leuk voor de kinderen en makkelijk te bereiken met de auto ipv nog een half uur te lopen met een dreumes,nl,2021-07-14,Beatrixpark
116,5.0,"Wat een leuk park is dit! Aanrader, zeker met mooi weer...",nl,2023-06-22,Beatrixpark
117,5.0,"Heerlijk park
Je kunt er leuk wandelen en de hond mag er loslopen en kan er lekker spelen",nl,2017-06-14,Beatrixpark
118,5.0,"Prachtig park...Oase aan de rand van de zuidas.
Heerlijk om te wandelen....divers en redelijk rustig.",nl,2020-06-25,Beatrixpark
119,5.0,Prachtig veelzijdig park in hartje Amsterdam. Een heerlijk rustpunt in de drukte! Leuke kruidentuin en speelbad voor kinderen. Aanrader!,nl,2019-04-15,Beatrixpark
120,5.0,Prachtig park waar je heerlijk kunt wandelen of zitten. Veel te zien hier.,nl,2021-09-23,Beatrixpark
121,5.0,🌳,nl,2025-06-08,Beatrixpark
122,4.0,"Lekker ruim park met een perfecte stek voor kleine kinderen met het badje, speelplaats, grasveldje en het winkeltje incl wc's!",nl,2016-07-07,Beatrixpark
123,4.0,Heel mooi parkje! Leuk om een middagje door te brengen daar.,nl,2021-06-09,Beatrixpark
124,5.0,Leuk parkje! Goed om met de kinderen even wat stoom af te blazen. Veel groen en veel te doen. Topper,nl,2019-03-17,Beatrixpark
125,4.0,"Mooi park, lang niet bij iedereen bekend. Heerlijk park voor hondenliefhebbers. En hun hond(en) natuurlijk.",nl,2020-07-03,Beatrixpark
126,5.0,"Super fijn (sport) park..leul ook dat de konijntjes, eekhoorntjes er gewoon lopen...leuke afleiding als je aan t sporten bent",nl,2020-06-02,Beatrixpark
127,5.0,"Mooiste stukje groen in Amsterdam. Goed onderhouden, en voor de moeders met jonge kids ook een uitnodigend pierenbadje, met een leuk winkeltje erbij. Beatrix Park is in mijn ogen onmisbaar voor de Amsterdammer die even de drukte wilt ontvluchten.",nl,2019-08-01,Beatrixpark
128,5.0,"veel bomen en planten met naambordje.
park stamt van voor de 2e wereldoorlog. veel oude bomen.

wel wat veel lawaai van snelweg A9",nl,2021-02-20,Beatrixpark
129,5.0,Mooie plek om feestjes te geven !,nl,2021-06-20,Beatrixpark
130,5.0,Vergeet vooral niet om te kijken of je de schildpadden kan spotten. Ze zitten vaak te zonnen op de zinkbuis.,nl,2019-07-09,Beatrixpark
131,5.0,Het us een rustige park je kan er wandelen met je hond en er is ook een grot speeltuin en een zwembadje,nl,2017-10-12,Beatrixpark
132,5.0,Fijn park geworden. Mooi schoon ruim netjes. Mooie ver gezichten op sky line Zuud.,nl,2022-11-14,Beatrixpark
133,5.0,"Prima sfeer
Kind vriendelijk
Mensen zijn grappig",nl,2024-09-01,Beatrixpark
134,3.0,"Is een oké parkje.

Pubers komen daar alleen om elkaars 'kont te likken' achter boompjes..",nl,2018-10-23,Beatrixpark
135,4.0,"Klein, rustig, maar groen park. Moeite waard voor een korte wandeling.",nl,2019-06-27,Beatrixpark
136,4.0,"Leuk park om met vrienden na school naar toe te gaan, ruimte zat om rond te lopen of ergens te gaan zitten!",nl,2020-09-25,Beatrixpark
137,3.0,Leuk groot plek om te genieten. Soms stinkt het water wel.,nl,2019-04-28,Beatrixpark
138,4.0,Heerlijk park om te wandelen maar ook om je hond uit te laten.,nl,2017-11-17,Beatrixpark
139,5.0,"Heerlijk park, met wat veel menselijke invloeden soms 🌳❤️✋️",nl,2017-04-23,Beatrixpark
140,5.0,Heerlijk om te wandelen. Vooral de kruidentuin is interessant en vol wetenswaardigheden over kruiden.,nl,2017-12-10,Beatrixpark
141,5.0,"Het is heel schoon en het water wordt elke dag ververst.
Zonnig en genoeg schaduw.",nl,2022-08-09,Beatrixpark
142,5.0,Prachtig,nl,2023-05-13,Beatrixpark
143,4.0,Heerlijk rustgevend park. Veel honden lopen er rond😊,nl,2018-05-23,Beatrixpark
144,5.0,"mijn jeugd komt terug bij het lopen door dit nog steeds prachtige, mooi aangelegde park, een sieraad voor de stad!",nl,2016-08-31,Beatrixpark
145,4.0,Mooi stadspark,nl,2022-01-04,Beatrixpark
146,4.0,In een stad wonen met xo.n mooi park in je omgeving is beter dan wonen in menig plattelands gemeente,nl,2022-07-12,Beatrixpark
147,4.0,Een erg mooi en rustig park!,nl,2019-03-24,Beatrixpark
148,5.0,"Wij verzorgen regelmatig vervoer voor Endemol, hierbij gebruiken wij een selectie van professionele chauffeurs.",nl,2022-01-27,Beatrixpark
149,5.0,Mooie speelbad met speeltuintje. Koffie en ijs verkrijgbaar bij de kiosk met vriendelijke bediening.,nl,2021-07-09,Beatrixpark
150,4.0,"Mooi park in te wandelen, fietsen, 🐕 uitlaten en relaxen.",nl,2022-01-26,Beatrixpark
151,5.0,Ondanks het sombere weer nog steeds een heerlijk park om doot te wandelen bijvoorbeeld!,nl,2020-03-13,Beatrixpark
152,5.0,Fraai park met verassende plekjes waar je lekker alleen kunt zijn en leuke plekken om elkaar te ontmoeten,nl,2020-07-30,Beatrixpark
153,5.0,Erg leuk gezellig park. Leuke wijk er naast ook.,nl,2021-04-24,Beatrixpark
154,4.0,"Mooi park, achterin staat een heel bijzonder speeltoestel voor kids. Een soort blob.",nl,2016-12-21,Beatrixpark
155,3.0,Matige opening van de wandeltocht. Beetje kaal. Diverse doggo's aanwezig! Dikke pluspunten.,nl,2021-01-24,Beatrixpark
